"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible entrance","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible parking lot","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free of charge street parking","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/0/Paid parking garage","additionalInfo/Parking/0/Paid parking lot","additionalInfo/Parking/0/Paid street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/1/Paid parking garage","additionalInfo/Parking/1/Paid parking lot","additionalInfo/Parking/1/Paid street parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/2/Paid street parking","additionalInfo/Parking/3/On-site parking","additionalInfo/Parking/3/Paid multi-storey car park","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/3/Paid street parking","additionalInfo/Parking/4/Paid parking garage","additionalInfo/Parking/4/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Parking/5/Paid parking lot","additionalInfo/Parking/6/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"true",,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,"true","Feneryolu Mahallesi Fahrettin Kerim Gökay Caddesi, Bina No: 68/1 Leylak Apt Arka Blok Daire:3, 34724 Kadıköy/İstanbul, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","16373297476836142302","Kadıköy","false","TR","0x14cac730c3fa3de7:0xe339a34e449e2cde",,"https://lh5.googleusercontent.com/p/AF1QipNlD8s8uiVaEQ4HaGAMxkdSlYOZcMems3sucYNs=w421-h240-k-no","46","false","/g/11h3b3gzff","40.9867338","29.0464528","Feneryolu","Monday","10 AM to 7 PM","Tuesday","Closed","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 4 PM","Sunday","Closed","false","+90 538 351 10 02","+905383511002","ChIJ5z36wzDHyhQR3iyeRE6jOeM","34724",,"25","38","37","0","1","0","0","2024-12-13T09:42:41.058Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Feneryolu Mahallesi Fahrettin Kerim Gökay Caddesi, Bina No: 68/1 Leylak Apt Arka Blok Daire:3",,"false","Diş Hekimi Ceyda Ünal","4.9","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ceyda%20%C3%9Cnal&query_place_id=ChIJ5z36wzDHyhQR3iyeRE6jOeM","https://www.doktorsitesi.com/dt-ceyda-unal/dis-hekimi/istanbul"
,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Kadıköy, OPTİMİST RESİDENCE, Yıldırım Sk. No:10/8, 34720 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","18325992400901262494","Kadıköy","false","TR","0x14cab7b24edc4349:0xfe5300fe4c3a4c9e",,"https://lh5.googleusercontent.com/p/AF1QipMBFJL4FYf2hmGCybwhe2nrPPWmXEPXd2YHz3B8=w408-h544-k-no","11","false","/g/11s9df6sr_","40.9952918","29.0519264","Kadıköy","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","2 to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 532 582 40 50","+905325824050","ChIJSUPcTrK3yhQRnkw6TP4AU_4","34720",,"26","343","335","1","6","0","1","2024-12-13T09:42:41.058Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","OPTİMİST RESİDENCE, Yıldırım Sk. No:10/8",,"false","Diş Hekimi Emre Aldoğan","4.9","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Emre%20Aldo%C4%9Fan&query_place_id=ChIJSUPcTrK3yhQRnkw6TP4AU_4","http://www.alpdent.net/"
,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eğitim, Fahrettin Kerim Gökay Cd No:107 D:109B, 34722 Kadıköy/İstanbul, Türkiye","Dentist","Dental clinic","Dental hygienist","Dental implants provider","Pediatric dentist",,,,,,"Dentist","16272283603154519357","Kadıköy","false","TR","0x14cab9ac2a7b0abb:0xe1d2c3b90a70453d",,"https://lh5.googleusercontent.com/p/AF1QipMZFj2OldmRCbkZn5IFIiRMEV0BEVlmUiWS7nPk=w408-h272-k-no","4","false","/g/11p60g0hc5","40.9881148","29.0443317","Eğitim",,,,,,,,,,,,,,,"false","+90 216 345 21 83","+902163452183","ChIJuwp7Kqy5yhQRPUVwCrnD0uE","34722",,"34","4","4","0","0","0","0","2024-12-13T09:42:41.059Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Fahrettin Kerim Gökay Cd No:107 D:109B",,"false","Deniz İnce - Kadıköy Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Deniz%20%C4%B0nce%20-%20Kad%C4%B1k%C3%B6y%20Di%C5%9F%20Hekimi&query_place_id=ChIJuwp7Kqy5yhQRPUVwCrnD0uE","https://dentince.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"rasimpaşa mah Söğütlüçeşme Cad. Kardeşler Apt. No:125, D:2, 34000 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","16512872461123206423","Kadıköy","false","TR","0x14cab85d426d7b9f:0xe5298203b2943d17",,"https://lh4.googleusercontent.com/6WKu-ItzkhPOR7peW4EAWgOxL6lNf6YoU316OGx7JP5bSXbORn_bQXRIkfTBIUE_qA=w426-h240-k-no","5","false","/g/1tjcrpd_","40.9919948","29.0330519","Rasimpaşa","Monday","10 AM to 7:30 PM","Tuesday","10 AM to 7:30 PM","Wednesday","10 AM to 7:30 PM","Thursday","10 AM to 7:30 PM","Friday","10 AM to 7:30 PM","Saturday","10 AM to 7:30 PM","Sunday","Closed","false","+90 216 346 21 22","+902163462122","ChIJn3ttQl24yhQRFz2UsgOCKeU","34000",,"37","9","8","0","1","0","0","2024-12-13T09:42:41.059Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","rasimpaşa mah Söğütlüçeşme Cad. Kardeşler Apt. No:125, D:2","Diş Hekimi SEDAT BURDURLU","false","Dr. Sedat Burdurlu","4.6","https://www.google.com/maps/search/?api=1&query=Dr.%20Sedat%20Burdurlu&query_place_id=ChIJn3ttQl24yhQRFz2UsgOCKeU","http://www.a1dent.com.tr/"
,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Acıbadem, Acıbadem Cd. No:158 D:17, 34660 Üsküdar/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","5238883509371557448","Üsküdar","false","TR","0x14cac71f7ef9fc6d:0x48b440cb83be5648",,"https://lh5.googleusercontent.com/p/AF1QipM_LTdaI7P_gUBaS21j63Xz7LAfLnPit2XHuzpG=w408-h544-k-no","16","false","/g/11r979sxl5","41.0079459","29.050027","Acıbadem","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","Closed","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 4 PM","Sunday","Closed","false","+90 533 145 05 66","+905331450566","ChIJbfz5fh_HyhQRSFa-g8tAtEg","34660",,"39","22","20","0","2","0","0","2024-12-13T09:42:41.059Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Acıbadem Cd. No:158 D:17",,"false","Doç. Dr. Fatıma Betül Baştürk, Diş Hekimi","4.6","https://www.google.com/maps/search/?api=1&query=Do%C3%A7.%20Dr.%20Fat%C4%B1ma%20Bet%C3%BCl%20Ba%C5%9Ft%C3%BCrk%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJbfz5fh_HyhQRSFa-g8tAtEg","http://www.fatimabasturk.com/"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Göktürk Merkez Mh.İstanbul Cd. No:56/H Yalın Evler Sitesi, 34077 İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","12193788230671227778","Gaziosmanpaşa","false","TR","0x14cab17a1c4875bd:0xa93909ca537f5b82",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=14xBaqSUbghVRqz1zIUFfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.814&pitch=0&thumbfov=100","3","false","/g/11k3fbfcnc","41.0696144","28.9078045","Şemsipaşa",,,,,,,,,,,,,,,"false",,,"ChIJvXVIHHqxyhQRglt_U8oJOak","34077",,"163","0",,,,,,"2024-12-13T09:42:41.506Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.05029252512991,28.863172485397655,14z?hl=en","diş hekimleri","İstanbul","Göktürk Merkez Mh.İstanbul Cd. No:56/H Yalın Evler Sitesi",,"false","Dt. Ömer Faruk Yılmaz, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20%C3%96mer%20Faruk%20Y%C4%B1lmaz%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJvXVIHHqxyhQRglt_U8oJOak","https://www.doktortakvimi.com/omer-faruk-yilmaz-2/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=254073&utm_content=website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nine Hatun, Ayazma Cd. No:76/A, 34220 Esenler/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","9388672283529858466","Esenler","false","TR","0x14cabb2ba2510d39:0x824b43b2d45a4da2",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lw6GWLojkgoagFTWd0wIMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.74045&pitch=0&thumbfov=100","1","false","/g/11s_zlh337","41.0322742","28.8782402","Nine Hatun",,,,,,,,,,,,,,,"false",,,"ChIJOQ1Roiu7yhQRok1a1LJDS4I","34220",,"168","0",,,,,,"2024-12-13T09:42:41.506Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.05029252512991,28.863172485397655,14z?hl=en","diş hekimleri","İstanbul","Ayazma Cd. No:76/A",,"false","Dt. Bilal Baltacı, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Bilal%20Baltac%C4%B1%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJOQ1Roiu7yhQRok1a1LJDS4I","https://www.doktortakvimi.com/bilal-baltaci/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=233608&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kocatepe, 33. Sk. No: 5/A, 34045 Bayrampaşa/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","12738840614204681971","Bayrampaşa","false","TR","0x14cabbdc2e43d287:0xb0c9740b9bfd2ef3",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5i7KvBQMxUArYGCdm0HNRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.45905&pitch=0&thumbfov=100","1","false","/g/11vpcgj5x7","41.0491791","28.8984966","Kocatepe",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJh9JDLty7yhQR8y79mwt0ybA","34045",,"170","0",,,,,,"2024-12-13T09:42:41.506Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.05029252512991,28.863172485397655,14z?hl=en","diş hekimleri","İstanbul","33. Sk. No: 5/A",,"false","Dt. Esranur Çelik, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20Esranur%20%C3%87elik%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJh9JDLty7yhQR8y79mwt0ybA","https://www.doktortakvimi.com/esranur-celik/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=239695&utm_content=website"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fevzi Çakmak, 1907. Sk. No:1, 34204 Esenler/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","282513181396070664","Esenler","true","TR","0x14caa54e03f037f9:0x3ebb03ddd7a7108",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5qztKPXRcTp1plevHfxTZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.79163&pitch=0&thumbfov=100","1","false","/g/11hyspgt3m","41.054626","28.85119","Fevziçakmak",,,,,,,,,,,,,,,"false","+90 212 610 10 44","+902126101044","ChIJ-TfwA06lyhQRCHF63T2w6wM","34204",,"175","1","0","0","1","0","0","2024-12-13T09:42:41.506Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.05029252512991,28.863172485397655,14z?hl=en","diş hekimleri","İstanbul","1907. Sk. No:1",,"false","Diş Hekimi Kadir KOĞUK","1","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Kadir%20KO%C4%9EUK&query_place_id=ChIJ-TfwA06lyhQRCHF63T2w6wM","http://www.esenlerdis.com/iletisim.php?lng=turkish"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"İnönü, Hoca Ahmet Yesevi Cd. No:9-A, 34203 Bağcılar/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","4541953176797155553","Bağcılar","false","TR","0x14caa50abc0a69d7:0x3f084259997390e1",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fD_efH_C_vwHfLyE27xtxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.09785&pitch=0&thumbfov=100","3","false","/g/11tmlptgcd","41.0338287","28.855423","İnönü",,,,,,,,,,,,,,,"false","+90 850 333 8344","+908503338344","ChIJ12kKvAqlyhQR4ZBzmVlCCD8","34203",,"178","0",,,,,,"2024-12-13T09:42:41.506Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@41.05029252512991,28.863172485397655,14z?hl=en","diş hekimleri","İstanbul","Hoca Ahmet Yesevi Cd. No:9-A",,"false","Dt. Müslüm Tatlı, Diş Hekimi",,"https://www.google.com/maps/search/?api=1&query=Dt.%20M%C3%BCsl%C3%BCm%20Tatl%C4%B1%2C%20Di%C5%9F%20Hekimi&query_place_id=ChIJ12kKvAqlyhQR4ZBzmVlCCD8","https://www.doktortakvimi.com/muslum-tatli/dis-hekimi/istanbul?utm_source=google&utm_medium=gmb&utm_campaign=251880&utm_content=website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Fenerbahçe, Fener Kalamış Cd. No:17 Daire:4, 34726 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","1516058233403414903","Kadıköy","false","TR","0x14cab98c3059ec0f:0x150a1eee4cd11977",,"https://lh5.googleusercontent.com/p/AF1QipPe-RvZXZvB08BI9_959Vd6-334LOrqy6D3QXrm=w408-h544-k-no","10","false","/g/11jl2l6dcy","40.9790237","29.0416839","Fenerbahçe","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 507 653 87 53","+905076538753","ChIJD-xZMIy5yhQRdxnRTO4eChU","34726",,"44","6","6","0","0","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Fener Kalamış Cd. No:17 Daire:4",,"false","İstanbul Diş Hekimi-Dr. Dt. Ayşegül Mekikoğlu","5","https://www.google.com/maps/search/?api=1&query=%C4%B0stanbul%20Di%C5%9F%20Hekimi-Dr.%20Dt.%20Ay%C5%9Feg%C3%BCl%20Mekiko%C4%9Flu&query_place_id=ChIJD-xZMIy5yhQRdxnRTO4eChU","http://www.aysegulmekikoglu.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,"true",,,"Feneryolu Mahallesi Bağdat Caddesi Hacer Hanım Apartmanı, no:145 Daire:9, 34724 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","9733408747783184241","Kadıköy","false","TR","0x14cac707a0134093:0x871403afb14bdf71",,"https://lh5.googleusercontent.com/p/AF1QipNzkBJUCfX3ftSwdk9w7MpMBUcs-BEfbDJjJA8U=w408-h463-k-no","10","false","/g/11f53qx3_v","40.976736","29.0492775","Feneryolu","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 539 321 78 76","+905393217876","ChIJk0AToAfHyhQRcd9Lsa8DFIc","34724",,"45","62","62","0","0","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Feneryolu Mahallesi Bağdat Caddesi Hacer Hanım Apartmanı, no:145 Daire:9",,"false","Diş Hekimi Ferdi Çelik","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ferdi%20%C3%87elik&query_place_id=ChIJk0AToAfHyhQRcd9Lsa8DFIc","http://www.dtferdicelik.com/"
,"true",,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zühtüpaşa, Pembe Köşk, Münir Nurettin Selçuk Cd. No:60, 34724 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","5506323360573789684","Kadıköy","false","TR","0x14cab87c491da32f:0x4c6a63ec356f95f4",,"https://lh6.googleusercontent.com/cqTQjigwM4eCInKBGvP0-7KEeamQ1xD3mwCfPkDg9XA7OluQbZo7SdlCQmk4TiM=w426-h240-k-no","3","false","/g/1tf12xcp","40.9776083","29.040604","Zühtüpaşa",,,,,,,,,,,,,,,"false","+90 216 550 52 52","+902165505252","ChIJL6MdSXy4yhQR9JVvNexjakw","34724",,"47","27","22","0","5","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Pembe Köşk, Münir Nurettin Selçuk Cd. No:60","Diş Hekimi İlker Erdoğan","false","Dr. Ilker Erdogan","4.3","https://www.google.com/maps/search/?api=1&query=Dr.%20Ilker%20Erdogan&query_place_id=ChIJL6MdSXy4yhQR9JVvNexjakw","http://www.ilkererdogan.com/en/iletisim.htm"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Fenerbahçe, Selcan Apartmanı, Bağdat Cad. No:208 Kat 3 Daire 4, 34728 Kadıköy/İstanbul, Türkiye","Dentist",,,,,,,,,,"Dentist","13612022535774193004","Kadıköy","false","TR","0x14cac38a105c4f6b:0xbce79e606f6ec56c",,"https://lh5.googleusercontent.com/p/AF1QipNoZGhdo7k9vjuyOfHd45EGAwLvzleKA4EbLkhN=w408-h552-k-no","68","false","/g/11sr0y315s","40.9743601","29.0538891","Fenerbahçe","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 541 170 96 22","+905411709622","ChIJa09cEIrDyhQRbMVub2Ce57w","34728",,"49","36","36","0","0","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Selcan Apartmanı, Bağdat Cad. No:208 Kat 3 Daire 4",,"false","Diş Hekimi Selman Sadak","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Selman%20Sadak&query_place_id=ChIJa09cEIrDyhQRbMVub2Ce57w","http://www.selmansadak.com/"
,"true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Acıbadem, Acıbadem İş Bankası, İbrahimağa Konutları A 4 Blok D:3, 34718 Kadıköy/İstanbul, Türkiye","Orthodontist","Dentist",,,,,,,,,"Orthodontist","17284065373966954715","Kadıköy","false","TR","0x14cab80c293b0c2f:0xefdd55e1f9edf0db",,"https://lh5.googleusercontent.com/p/AF1QipMcPGqcMgewyhv1sgiVsdY_RKKdDa1csvw-76L3=w408-h272-k-no","37","false","/g/1td80ld5","41.0010452","29.0385246","Acıbadem","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 3 PM","Sunday","Closed","false","+90 216 545 02 49","+902165450249","ChIJLww7KQy4yhQR2_Dt-eFV3e8","34718",,"50","17","14","1","2","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Acıbadem İş Bankası, İbrahimağa Konutları A 4 Blok D:3","Diş Hekimi Tolga YAŞA","false","Dr. Tolga Yasa","4.5","https://www.google.com/maps/search/?api=1&query=Dr.%20Tolga%20Yasa&query_place_id=ChIJLww7KQy4yhQR2_Dt-eFV3e8","http://www.tolgayasa.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"Fenerbahçe, Bağdat Cad. Temel Apartmanı No:146 Daire 9 Kat 4, 34728 Kadıköy/İstanbul, Türkiye","Dentist","Doctor",,,,,,,,,"Dentist","16782636573891790765","Kadıköy","false","TR","0x14cac6a32a2dca25:0xe8e7e70bb54c87ad",,"https://lh5.googleusercontent.com/p/AF1QipO_a5unyUogRo-mwtEUo36fibCjNRFRTSVq4zbx=w408-h272-k-no","21","false","/g/1hc4vmzc8","40.9772305","29.047575","Fenerbahçe","Monday","8:30 AM to 7 PM","Tuesday","8:30 AM to 7 PM","Wednesday","8:30 AM to 7 PM","Thursday","8:30 AM to 7 PM","Friday","8:30 AM to 7 PM","Saturday","9 AM to 1 PM","Sunday","Closed","false","+90 216 363 37 16","+902163633716","ChIJJcotKqPGyhQRrYdMtQvn5-g","34728",,"56","8","7","0","1","0","0","2024-12-13T09:42:42.022Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.998944450173205,28.998711104867432,14z?hl=en","diş hekimleri","İstanbul","Bağdat Cad. Temel Apartmanı No:146 Daire 9 Kat 4","Diş Hekimi Diğdem Fındık","false","Dr.Digdem Findik","4.5","https://www.google.com/maps/search/?api=1&query=Dr.Digdem%20Findik&query_place_id=ChIJJcotKqPGyhQRrYdMtQvn5-g","http://www.dtfindik.com/"
