"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/0/Wheelchair-accessible toilet","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair-accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible toilet","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible seating","additionalInfo/Accessibility/2/Wheelchair-accessible toilet","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair-accessible toilet","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Gender-neutral toilets","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Toilets","additionalInfo/Amenities/1/Restroom","additionalInfo/Amenities/1/Toilets","additionalInfo/Children/0/Nursing room","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/On-site parking","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/On-site parking","additionalInfo/Parking/3/Paid parking lot","additionalInfo/Parking/4/Paid street parking","additionalInfo/Planning/0/Appointment required","additionalInfo/Service options/0/On-site services","additionalInfo/Service options/0/Onsite services","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Yeşilova, 3. Badem Sk., 16250 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","6925969187301184300","Osmangazi","false","TR","0x14ca3e3f51cd367b:0x601dfc47ce63532c",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0TSaym1hJcWZZ2PV33D_EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.647095&pitch=0&thumbfov=100","2","false","/g/11f53__smv","40.2087604","29.0685729","Yeşilova","Monday","11 AM to 7 PM","Tuesday","11 AM to 7 PM","Wednesday","11 AM to 7 PM","Thursday","11 AM to 7 PM","Friday","11 AM to 7 PM","Saturday","11 AM to 7 PM","Sunday","Closed","false","+90 224 252 09 68","+902242520968","ChIJezbNUT8-yhQRLFNjzkf8HWA","16250",,"132","2","2","0","0","0","0","2024-12-13T09:43:20.840Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","3. Badem Sk.",,"false","Diş Hekimi Ercan İşbay","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ercan%20%C4%B0%C5%9Fbay&query_place_id=ChIJezbNUT8-yhQRLFNjzkf8HWA","https://www.doktortakvimi.com/ercan-isbay/dis-hekimi/osmangazi"
,"true",,,,,,,"true",,,,,,,"true",,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"Beşevler, 16110 Nilüfer/Bursa, Türkiye","Dental clinic","Dentist",,,,,,,,,"Dental clinic","7480318220084183483","Nilüfer","false","TR","0x14ca17f68ada7c55:0x67cf6dc9eb0001bb",,"https://lh5.googleusercontent.com/p/AF1QipPUhl2WVOuc_fjhexUzSF2SZyBA6rZw56TBz4xY=w408-h306-k-no","63","false","/g/11gh0490v3","40.2077741","28.9711307","Beşevler","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false","+90 224 452 33 94","+902244523394","ChIJVXzaivYXyhQRuwEA68ltz2c",,,"137","313","145","19","132","14","3","2024-12-13T09:43:20.840Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa",,,"false","Nilüfer Ağız Ve Diş Sağlığı Merkezi (Nilüfer Diş Hastanesi)","3.1","https://www.google.com/maps/search/?api=1&query=Nil%C3%BCfer%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Merkezi%20(Nil%C3%BCfer%20Di%C5%9F%20Hastanesi)&query_place_id=ChIJVXzaivYXyhQRuwEA68ltz2c","http://niluferadsm.saglik.gov.tr/"
,,,,,,"true",,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,"Muradiye, Yalova Cd. No:38, 16800 Orhangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","8578077329550333336","Orhangazi","true","TR","0x14ca579146427063:0x770b73e1f3add598",,"https://lh5.googleusercontent.com/p/AF1QipMIpAN83w8KMpFdUQ5RXR2gX97zDCbbo2TdhLMO=w408-h306-k-no","3","false","/g/11g0ms60n2","40.4922197","29.3092426","Muradiye","Monday","11 AM to 6 PM","Tuesday","11 AM to 6 PM","Wednesday","11 AM to 6 PM","Thursday","11 AM to 6 PM","Friday","11 AM to 6 PM","Saturday","Closed","Sunday","Closed","false","+90 532 362 32 22","+905323623222","ChIJY3BCRpFXyhQRmNWt8-FzC3c","16800",,"5","2",,,,,,"2024-12-13T09:43:21.925Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.436115626071164,29.471877240939648,13z?hl=en","diş hekimleri","Bursa","Yalova Cd. No:38",,"false","Diş Hekimi Ersoy Değirmenci","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ersoy%20De%C4%9Firmenci&query_place_id=ChIJY3BCRpFXyhQRmNWt8-FzC3c","https://www.tikla.com.tr/ersoy-degirmenci-muayenehanesi.html"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"şükraniye mahallesi ankara caddesi özaydınlar apt. no:180 kat1, 16360 Yıldırım/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","5019607056777172992","Yıldırım","false","TR","0x14ca3fbefae82943:0x45a93a05eb3f5800",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QWpmt3d05uyd0EcpeP7hqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.87451&pitch=0&thumbfov=100","2","false","/g/11fmrfwh9x","40.1912841","29.0908691","Şükraniye","Monday","9:30 AM to 7 PM","Tuesday","9:30 AM to 7 PM","Wednesday","9:30 AM to 7 PM","Thursday","9:30 AM to 7 PM","Friday","9:30 AM to 7 PM","Saturday","9:30 AM to 3 PM","Sunday","Closed","false","+90 224 363 52 40","+902243635240","ChIJQyno-r4_yhQRAFg_6wU6qUU","16360",,"146","4","4","0","0","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","şükraniye mahallesi ankara caddesi özaydınlar apt. no:180 kat1",,"false","Diş hekimi Çetin Hayrullah","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20hekimi%20%C3%87etin%20Hayrullah&query_place_id=ChIJQyno-r4_yhQRAFg_6wU6qUU","http://www.firmasec.com/firma/rttdkd-dr-cetin-hayrullah/"
,"true",,,,,,,,"true",,,,,,,"true",,,,,,,,,"true",,,,,,,,,,,,,"true",,,"Sinandede Mah. Kasım Önadım Bulvarı Diş Doktoru - No:145F, 16350 Yıldırım/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","8539947851788925499","Yıldırım","false","TR","0x14ca3fd0614ad163:0x7683fd531a3d3a3b",,"https://lh5.googleusercontent.com/p/AF1QipMZHRE-LgPp9ygu199e4ABIjf3Z6XnTLdlUSl1_=w426-h240-k-no","5","false","/g/11nnqgvlt9","40.1862526","29.0878003","Sinandede","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","Closed","false","+90 552 503 95 55","+905525039555","ChIJY9FKYdA_yhQROzo9GlP9g3Y","16350",,"149","2","2","0","0","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Sinandede Mah. Kasım Önadım Bulvarı Diş Doktoru - No:145F",,"false","Diş Hekimi - Yüksel Emre YENER - Bursa Diş Doktoru","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20-%20Y%C3%BCksel%20Emre%20YENER%20-%20Bursa%20Di%C5%9F%20Doktoru&query_place_id=ChIJY9FKYdA_yhQROzo9GlP9g3Y","https://enadis.com.tr/dis-doktoru-bursa/"
,"true",,,,,,,,"true",,,,,,,,,,,,,,"true",,,,"true",,,,,,,,,,,,,,"Millet Mah. Cengizhan Cad. A Blok 9, D:1B, 16270 Yıldırım/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","10644253606107354776","Yıldırım","false","TR","0x14ca3933ea135701:0x93b7fc4253331698",,"https://lh5.googleusercontent.com/_8G0bmAI4-q0bQonGjKAbtxbwKqHP93JbLu4kY6Bz-caqHXP2F_7lmZgPnpfQRUiuw=w408-h306-k-no","3","false","/g/11hbtj1_nc","40.2106564","29.0947915","Millet",,,,,,,,,,,,,,,"false","+90 850 474 1232","+908504741232","ChIJAVcT6jM5yhQRmBYzU0L8t5M","16270",,"150","3","2","0","1","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Millet Mah. Cengizhan Cad. A Blok 9, D:1B",,"false","Bursa Diş Hekimi Deniz Şahin","3.7","https://www.google.com/maps/search/?api=1&query=Bursa%20Di%C5%9F%20Hekimi%20Deniz%20%C5%9Eahin&query_place_id=ChIJAVcT6jM5yhQRmBYzU0L8t5M","https://www.doktorsitesi.com/dt-deniz-sahin/dis-hekimi/bursa"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Kükürtlü, 12. Karanfil Sk. No:1, 16080 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","18600209956146449","Osmangazi","true","TR","0x14ca15e8a9ff4bc1:0x4214cadb2f0d11",,"https://lh5.googleusercontent.com/dnHwWAn74oOigALWStbGvT5bnDa9y_E3P0qyIYxf61oh5Zy-5MGqulTvAFEkKXAf=w426-h240-k-no","6","false","/g/11hbw5c2dl","40.2061414","29.0281671","Kükürtlü",,,,,,,,,,,,,,,"false","+90 224 234 74 75","+902242347475","ChIJwUv_qegVyhQREQ0v28oUQgA","16080",,"153","6","6","0","0","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","12. Karanfil Sk. No:1",,"false","Diş Hekimi Erol Sümer","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Erol%20S%C3%BCmer&query_place_id=ChIJwUv_qegVyhQREQ0v28oUQgA","https://www.tikla.com.tr/erol-sumer-muayenehanesi.html"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Dikkaldırım, Zübeyde Hanım Cd. 7-1, 16090 Yiğitali Köyü/Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","7774141935192757016","Yiğitali Köyü/Osmangazi","true","TR","0x14ca15dc4bac4c4b:0x6be34ce6a0a1d318",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p97A-4XEYx-zDRzfXsJ0GA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.54243&pitch=0&thumbfov=100","1","false","/g/11c4k4xwp_","40.2050832","29.0195006","Dikkaldırım","Monday","10 AM to 6 PM","Tuesday","10 AM to 6 PM","Wednesday","10 AM to 6 PM","Thursday","10 AM to 6 PM","Friday","10 AM to 6 PM","Saturday","Closed","Sunday","Closed","false","+90 553 267 77 63","+905532677763","ChIJS0ysS9wVyhQRGNOhoOZM42s","16090",,"154","10","10","0","0","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Zübeyde Hanım Cd. 7-1",,"false","Deniz Noyun Diş Hekimi","5","https://www.google.com/maps/search/?api=1&query=Deniz%20Noyun%20Di%C5%9F%20Hekimi&query_place_id=ChIJS0ysS9wVyhQRGNOhoOZM42s","https://www.doktortakvimi.com/deniz-noyun/periodontoloji-dis-hastaliklari-ve-tedavisi-agiz-dis-ve-cene-cerrahisi/bursa"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Kuruçeşme Mahallesi Altıparmak Caddesi Burç 2, Apt., No:53, 16050 Osmangazi̇, Türkiye","Dentist",,,,,,,,,,"Dentist","8268786628877416337","Osmangazi","true","TR","0x14ca3dfdf9e19807:0x72c0a1a109bcf791",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QPTsh8yVq4AdiNwkQFFnbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.95178&pitch=0&thumbfov=100","3","false","/g/11dzsyrp04","40.1898282","29.05253","Kuruçeşme","Monday","9 AM to 7:30 PM","Tuesday","9 AM to 7:30 PM","Wednesday","9 AM to 7:30 PM","Thursday","9 AM to 7:30 PM","Friday","9 AM to 7:30 PM","Saturday","9 AM to 5:30 PM","Sunday","Closed","false","+90 224 221 51 55","+902242215155","ChIJB5jh-f09yhQRkfe8CaGhwHI","16050",,"155","1","1","0","0","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Kuruçeşme Mahallesi Altıparmak Caddesi Burç 2, Apt., No:53",,"false","Diş Hekimi İlyas Kadirli","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20%C4%B0lyas%20Kadirli&query_place_id=ChIJB5jh-f09yhQRkfe8CaGhwHI","https://www.doktorsitesi.com/dt-ilyas-kadirli/dis-hekimi/bursa"
,,"true",,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Barış, Sümer Sk. No:2 Kat:1, 16140 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","13565767090976344882","Nilüfer","false","TR","0x14ca1570c42fd6ff:0xbc43494b73544b32",,"https://lh5.googleusercontent.com/p/AF1QipM4vowJLrbgwrLvpkWdEnokWUsmYYGtZuBTBYWs=w408-h408-k-no","2","false","/g/11kbz4mvfm","40.2134565","28.9756192","Barış",,,,,,,,,,,,,,,"false",,,"ChIJ_9YvxHAVyhQRMktUc0tJQ7w","16140",,"159","1","1","0","0","0","0","2024-12-13T09:43:22.072Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Sümer Sk. No:2 Kat:1",,"false","Diş Hekimi Mücahit Satık","5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20M%C3%BCcahit%20Sat%C4%B1k&query_place_id=ChIJ_9YvxHAVyhQRMktUc0tJQ7w","https://www.doktorsitesi.com/mucahit-satik/dis-hekimi/bursa"
,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,"Runguşpaşa, Drama Mah, Bursa Cd. 56-58 A, 16700 Karacabey/Bursa, Türkiye","Dental clinic",,,,,,,,,,"Dental clinic","5303731175351624400","Karacabey","false","TR","0x14b5e1624c10d1f3:0x499aa36752ffa2d0",,"https://lh5.googleusercontent.com/p/AF1QipOyz5ug1cd0Y2X0XhI6h3KzTlVUb_ey9EPTURIf=w408-h266-k-no","42","false","/g/11y3b9ppkd","40.2149913","28.3608487","Runguşpaşa","Monday","9 AM to 8 PM","Tuesday","9 AM to 8 PM","Wednesday","9 AM to 8 PM","Thursday","9 AM to 8 PM","Friday","9 AM to 8 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 224 614 06 06","+902246140606","ChIJ89EQTGLhtRQR0KL_Umejmkk","16700",,"7","29",,,,,,"2024-12-13T09:43:23.094Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.331975615642705,28.39070206164905,13z?hl=en","diş hekimleri","Bursa","Drama Mah, Bursa Cd. 56-58 A",,"false","Dentalioğlu Ağız Ve Diş Sağlığı Polikliniği - Karacabey","5","https://www.google.com/maps/search/?api=1&query=Dentalio%C4%9Flu%20A%C4%9F%C4%B1z%20Ve%20Di%C5%9F%20Sa%C4%9Fl%C4%B1%C4%9F%C4%B1%20Poliklini%C4%9Fi%20-%20Karacabey&query_place_id=ChIJ89EQTGLhtRQR0KL_Umejmkk","https://dentalioglu.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Bağlarbaşı, 1. Vatan Cd. No:4, 16160 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","6241582853962617705","Osmangazi","true","TR","0x14ca144588cc349f:0x569e8e894e9c5369",,"https://lh4.googleusercontent.com/IyUY8DS9G7UCWpe0k0xcCSjyYxQhuT-Zz8EkqHLGSkr727sHPW6w4WvcwWJ8udg=w408-h306-k-no","3","false","/g/11f410cxqn","40.2333535","28.9875441","Bağlarbaşı",,,,,,,,,,,,,,,"false","+90 224 249 33 13","+902242493313","ChIJnzTMiEUUyhQRaVOcTomOnlY","16160",,"161","5","3","0","2","0","0","2024-12-13T09:43:23.196Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","1. Vatan Cd. No:4",,"false","Diş Hekimi Ayşe Yılman Akın","3.4","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Ay%C5%9Fe%20Y%C4%B1lman%20Ak%C4%B1n&query_place_id=ChIJnzTMiEUUyhQRaVOcTomOnlY","https://www.doktortakvimi.com/klinikler/ayse-yilman-akin-muayenehanesi"
,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Odunluk mah. Akpınar (180) cad. İşyeri Ofisler no:5 İç kapı no:22 Green White Plaza 9.kat, 16110 Ni̇lüfer/Bursa, Türkiye","Pediatric dentist",,,,,,,,,,"Pediatric dentist","9151897946032761441","Nilüfer","false","TR","0x14ca15dde3a46df1:0x7f0212b16de8ea61",,"https://lh5.googleusercontent.com/p/AF1QipP0EP83J38R2xDVDaI5w5PPEn2e40DxMByfLfBD=w494-h240-k-no","9","false","/g/11b7w64x9y","40.2068678","28.9982915","Odunluk","Monday","9 AM to 6 PM","Tuesday","9 AM to 6 PM","Wednesday","9 AM to 6 PM","Thursday","9 AM to 6 PM","Friday","9 AM to 6 PM","Saturday","9 AM to 6 PM","Sunday","Closed","false","+90 224 453 00 01","+902244530001","ChIJ8W2k490VyhQRYerobbESAn8","16110",,"164","37","35","0","2","0","0","2024-12-13T09:43:23.196Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Odunluk mah. Akpınar (180) cad. İşyeri Ofisler no:5 İç kapı no:22 Green White Plaza 9.kat",,"false","Dr. Esra Çakır | Çocuk Diş Hekimi | Pedodonti Uzmanı","4.8","https://www.google.com/maps/search/?api=1&query=Dr.%20Esra%20%C3%87ak%C4%B1r%20%7C%20%C3%87ocuk%20Di%C5%9F%20Hekimi%20%7C%20Pedodonti%20Uzman%C4%B1&query_place_id=ChIJ8W2k490VyhQRYerobbESAn8","http://www.bursacocukdisdoktoru.com/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Soğanlı, 2. Kanal Cd. No:101, 16190 Osmangazi̇/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","3731366129353871984","Osmangazi","true","TR","0x14ca3e1e4c495c67:0x33c879b99b0fd270",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FxZtHggqyZ8v_33tkVgpzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.41554&pitch=0&thumbfov=100","1","false","/g/11f6z7hmlm","40.2075426","29.0479682","Soğanlı",,,,,,,,,,,,,,,"false",,,"ChIJZ1xJTB4-yhQRcNIPm7l5yDM","16190",,"166","6","3","1","2","0","0","2024-12-13T09:43:23.196Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","2. Kanal Cd. No:101",,"false","Diş Hekimi Sedat Tümer","3.5","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Sedat%20T%C3%BCmer&query_place_id=ChIJZ1xJTB4-yhQRcNIPm7l5yDM","https://www.tavsiyeediyorum.com/dishekimi_16218_sedat_tumer.htm"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Esentepe, Fatih Sultan Mehmet Blv. Bahar Sitesi C blok, 16130 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","7141016853846091050","Nilüfer","false","TR","0x14ca155a849a00cf:0x6319fcfe6c92e52a",,"https://lh5.googleusercontent.com/p/AF1QipPqbgqh1aK54tuSQb7UBSE9cM2gVC4j-L8PU60e=w408-h482-k-no","5","false","/g/11kbq89fq7","40.2297093","28.9818289","Esentepe","Monday","10 AM to 7 PM","Tuesday","10 AM to 7 PM","Wednesday","10 AM to 7 PM","Thursday","10 AM to 7 PM","Friday","10 AM to 7 PM","Saturday","10 AM to 7 PM","Sunday","Closed","false","+90 532 516 23 88","+905325162388","ChIJzwCahFoVyhQRKuWSbP78GWM","16130",,"167","30","21","0","8","1","0","2024-12-13T09:43:23.196Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Fatih Sultan Mehmet Blv. Bahar Sitesi C blok",,"false","Diş Hekimi Yusuf YÜRÜK","3.9","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Yusuf%20Y%C3%9CR%C3%9CK&query_place_id=ChIJzwCahFoVyhQRKuWSbP78GWM","https://www.doktorsitesi.com/dt-yusuf-yuruk/dis-hekimi/bursa"
,,"true",,,,,,,"true",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"İnönü Cad. Nurettin Yavuz Hüseyin Bey İş Hanı, No:18, D:10, 16000 Osmangazi̇/Bursa, Türkiye","Cosmetic dentist",,,,,,,,,,"Cosmetic dentist","10903212274566510700","Osmangazi","false","TR","0x14ca3dd82c96045b:0x974ffdcbc837386c",,"https://lh5.googleusercontent.com/p/AF1QipONkPZx-9MZKvsS96qn9Tet1QcD2FaRrRTrhIMo=w426-h240-k-no","2","false","/g/11rjwmykqy","40.1839589","29.0686444","Kayhan","Monday","9 AM to 7 PM","Tuesday","9 AM to 7 PM","Wednesday","9 AM to 7 PM","Thursday","9 AM to 7 PM","Friday","9 AM to 7 PM","Saturday","9 AM to 7 PM","Sunday","Closed","false","+90 224 224 01 67","+902242240167","ChIJWwSWLNg9yhQRbDg3yMv9T5c","16000",,"169","1","0","0","1","0","0","2024-12-13T09:43:23.196Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","İnönü Cad. Nurettin Yavuz Hüseyin Bey İş Hanı, No:18, D:10",,"false","Diş Doktoru Banu Derya KOCAEFE - Gülüş Tasarımı - Estetik Diş - Zirkonyum - Ortodonti - Çocuk Diş","1","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Doktoru%20Banu%20Derya%20KOCAEFE%20-%20G%C3%BCl%C3%BC%C5%9F%20Tasar%C4%B1m%C4%B1%20-%20Estetik%20Di%C5%9F%20-%20Zirkonyum%20-%20Ortodonti%20-%20%C3%87ocuk%20Di%C5%9F&query_place_id=ChIJWwSWLNg9yhQRbDg3yMv9T5c","https://kocaefedis.com.tr/"
,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,"Konak, Koru Ofis, Beşevler Cd. no :9, 16110 Ni̇lüfer/Bursa, Türkiye","Dentist",,,,,,,,,,"Dentist","16687537358868328056","Nilüfer","false","TR","0x14ca3ee2a81d4025:0xe7960ad043682e78",,"https://lh5.googleusercontent.com/p/AF1QipP5euEo3URnLT3Re2QtGVRJuEI4eRIXKLy9NM7E=w408-h408-k-no","9","false","/g/11g6lvl1hs","40.2062132","28.9827656","Konak",,,,,,,,,,,,,,,"false","+90 224 504 84 00","+902245048400","ChIJJUAdqOI-yhQReC5oQ9AKluc","16110",,"171","10","9","0","1","0","0","2024-12-13T09:43:23.196Z","https://www.google.com/maps/search/di%C5%9F%20hekimleri/@40.227835605214246,29.066436548705674,13z?hl=en","diş hekimleri","Bursa","Koru Ofis, Beşevler Cd. no :9",,"false","Diş Hekimi Bekir Özgur","4.6","https://www.google.com/maps/search/?api=1&query=Di%C5%9F%20Hekimi%20Bekir%20%C3%96zgur&query_place_id=ChIJJUAdqOI-yhQReC5oQ9AKluc","https://www.sporlife.net/dtbekir_ozgur/doktorlar/91639/BURSA"
